시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
연천군,유환농장,닭,산란계,25000,11045,경기도 연천군 미산면 마유로143번길 179-84,경기도 연천군 미산면 백석리 293번지,38.0446082016,126.9679092475,2021-07-01,운영
연천군,유환농장2,닭,산란계,8000,11045,경기도 연천군 미산면 마유로143번길 179-30,경기도 연천군 미산면 백석리 436번지 1호,38.0464564449,126.9660609632,2021-07-01,운영
연천군,윤순애농장,닭,육계,30000,11046,,경기도 연천군 미산면 아미리 350번지,38.0215374210,126.9598448393,2021-07-01,운영
연천군,은광농장,닭,산란계,45000,11049,경기도 연천군 백학면 노아로 533-19,경기도 연천군 백학면 구미리 63번지,38.0069952967,126.9633628847,2021-07-01,운영
연천군,익투스 토종닭,닭,육계,400,11044,,경기도 연천군 미산면 우정리 833번지,38.0514194917,127.0035882587,2021-07-01,운영
연천군,인천농장,닭,육계,24000,11048,경기도 연천군 백학면 백왕로225번길 24,경기도 연천군 백학면 석장리 424번지,38.0519647030,126.9280549241,2021-07-01,운영
연천군,장닭농장,닭,육계,11200,11049,경기도 연천군 백학면 노아로 184-16,경기도 연천군 백학면 학곡리 574번지,37.9853370518,126.9381721548,2021-07-01,운영
연천군,재환농장,닭,육계,30000,11011,경기도 연천군 연천읍 동내로 328,경기도 연천군 연천읍 동막리 246번지 7호,38.0912117014,127.1100407210,2021-07-01,운영
연천군,정광남농장,닭,육계,100,11020,경기도 연천군 청산면 전영로289번길 11,경기도 연천군 청산면 장탄리 286번지 2호,38.0333332891,127.0971182287,2021-07-01,운영
연천군,정원농장,닭,육계,30000,11009,경기도 연천군 연천읍 상합길 5-145,경기도 연천군 연천읍 상리 691번지 3호,38.1355146450,127.0557862376,2021-07-01,운영
연천군,제일농장,닭,육계,30000,11045,경기도 연천군 미산면 마유로126번길 105,경기도 연천군 미산면 백석리 61번지,38.0467937729,126.9769426446,2021-07-01,운영
연천군,주환농장,닭,육계,45000,11049,경기도 연천군 백학면 노곡로 187-27,경기도 연천군 백학면 노곡리 478번지,37.9995787081,126.9328356610,2021-07-01,운영
연천군,진양농원,닭,육계,200,11044,경기도 연천군 미산면 청정로1632번길 285-70,경기도 연천군 미산면 우정리 707번지,38.0299372926,127.0054915359,2021-07-01,운영
연천군,진양농원,닭,육계,38000,11045,경기도 연천군 미산면 마유로126번길 53,경기도 연천군 미산면 백석리 102번지,38.0495036277,126.9762737102,2021-07-01,운영
연천군,진흥농장,닭,육계,30000,11044,경기도 연천군 왕징면 왕산로 193-120,경기도 연천군 왕징면 무등리 434번지,38.0688424405,126.9984350893,2021-07-01,운영
연천군,창준농장,닭,육계,20000,11022,,경기도 연천군 청산면 대전리 200번지 2호,38.0009297315,127.0982792145,2021-07-01,운영
연천군,청계목장,닭,육계,60000,11018,,경기도 연천군 연천읍 고문리 183번지 1호,38.0653577108,127.1221593192,2021-07-01,운영
연천군,청묵농장,닭,산란계,30000,11009,경기도 연천군 연천읍 상리로86번길 143-78,경기도 연천군 연천읍 상리 485번지,38.1393778380,127.0669916548,2021-07-01,운영
연천군,청산농장,닭,육계,215,11021,경기도 연천군 청산면 전영로518번길 115,경기도 연천군 청산면 궁평리 845번지,38.0267265899,127.1158746530,2021-07-01,운영
연천군,태양농장,닭,산란계,30000,11049,경기도 연천군 백학면 노아로 533-3,경기도 연천군 백학면 구미리 68번지,38.0067453367,126.9638886831,2021-07-01,운영
연천군,태영농장,닭,육계,25000,11015,경기도 연천군 연천읍 연천로285번길 127,경기도 연천군 연천읍 읍내리 5번지,38.1000955720,127.0705083018,2021-07-01,운영
연천군,털보네 촌닭,닭,육계,100,11003,경기도 연천군 신서면 장거리길 204-18,경기도 연천군 신서면 도신리 621번지 1호,38.1630982160,127.0971585467,2021-07-01,운영
연천군,통일농장,닭,산란계,250,11008,,경기도 연천군 군남면 남계리 1098번지,38.0116790858,127.0197573520,2021-07-01,운영
연천군,평산골농장,닭,육계,70000,11003,경기도 연천군 신서면 답곡로 140,경기도 연천군 신서면 답곡리 930번지 1호,38.1911123506,127.0725323083,2021-07-01,운영
연천군,풍무골농장,닭,육계,28000,11040,경기도 연천군 전곡읍 양원로231번길 56,경기도 연천군 전곡읍 양원리 127번지,37.9786132705,127.0351904246,2021-07-01,운영
연천군,풍산2농장,닭,육계,9000,11005,경기도 연천군 군남면 군남로 764-325,경기도 연천군 군남면 옥계리 359번지 4호,38.1073284657,127.0524552013,2021-07-01,운영
연천군,풍산농장,닭,육계,24000,11005,경기도 연천군 군남면 군남로 764-325,경기도 연천군 군남면 옥계리 359번지 1호,38.1073284657,127.0524552013,2021-07-01,운영
연천군,풍천농장,닭,육계,95000,11009,경기도 연천군 연천읍 상리로86번길 143-44,경기도 연천군 연천읍 상리 519번지 1호,38.1419531606,127.0663716080,2021-07-01,운영
연천군,하늘마당농장,닭,육계,500,11009,,경기도 연천군 신서면 답곡리 1194번지,38.1618534812,127.0648053895,2021-07-01,운영
연천군,한울농장,닭,산란계,6000,11017,경기도 연천군 연천읍 연천로101번길 88,경기도 연천군 연천읍 차탄리 113번지,38.0832654940,127.0720549154,2021-07-01,운영
연천군,함께커농장,닭,육계,41000,11009,경기도 연천군 연천읍 합내로 700,경기도 연천군 연천읍 와초리 498번지 4호,38.1487983093,127.0825602195,2021-07-01,운영
연천군,해찬농장,닭,육계,80000,11008,경기도 연천군 군남면 남계로 90-87,경기도 연천군 군남면 남계리 1229번지,38.0264385751,127.0292142859,2021-07-01,운영
연천군,현효근농장,닭,육계,40000,11011,경기도 연천군 연천읍 동막로 214,경기도 연천군 연천읍 동막리 261번지 13호,38.0881050107,127.1081414437,2021-07-01,운영
연천군,호성농장,닭,육계,32000,11022,경기도 연천군 청산면 순욱길 119,경기도 연천군 청산면 대전리 223번지 1호,38.0009704204,127.0977509512,2021-07-01,운영
연천군,화진농장,닭,육계,17000,11008,경기도 연천군 군남면 오리골길 81,경기도 연천군 군남면 황지리 428번지,38.0355184761,127.0324835892,2021-07-01,운영
연천군,황금농장,닭,육계,40000,11025,경기도 연천군 전곡읍 통현길 130,경기도 연천군 전곡읍 신답리 244번지,38.0620981311,127.0856181372,2021-07-01,운영
연천군,효은농장,닭,육계,60000,11009,경기도 연천군 연천읍 상리로86번길 94-189,경기도 연천군 연천읍 상리 859번지 2호,38.1461600038,127.0731941941,2021-07-01,운영
오산시,명보농장,닭,육용종계,19760,18104,경기도 오산시 음양1길 38-31,경기도 오산시 서동 607,37.1467855803,127.0330443820,2021-03-12,
오산시,육성농장,닭,육용종계,23500,18124,경기도 오산시 가장로 599-13,경기도 오산시 가장동 314-3,37.1584486855,127.0443250450,2021-03-12,
용인시,강릉농장,닭,육계,30000,17142,,경기도 용인시 처인구 해곡동 84번지,37.1807214,127.2743176,2018-12-06,
용인시,계성농장,닭,육계,55000,17172,경기도 용인시 처인구 백암면 덕평로26번길 109,경기도 용인시 처인구 백암면 백암리 72번지,37.1776169,127.3784438,2018-12-06,
용인시,권일농장,닭,육계,36650,17123,경기도 용인시 처인구 남사면 방아로 49-38,경기도 용인시 처인구 남사면 방아리 169-8번지,37.1178972,127.1686310,2018-12-06,
용인시,금수농장,닭,육계,41000,17134,경기도 용인시 처인구 이동읍 백옥대로260번길 32-8,경기도 용인시 처인구 이동읍 시미리 86-1번지,37.1618931,127.2101572,2018-12-06,
용인시,금어농장,닭,육계,15000,17030,경기도 용인시 처인구 포곡읍 금어로430번길 24-24,경기도 용인시 처인구 포곡읍 금어리 327-2번지,37.2810486,127.2551700,2018-12-06,
용인시,길상농장,닭,육계,27500,17175,경기도 용인시 처인구 원삼면 보개원삼로 2044-11,경기도 용인시 처인구 원삼면 두창리 149번지,37.1701209,127.3295859,2018-12-06,
용인시,김기범,닭,육계,4000,17131,,경기도 용인시 처인구 이동읍 묵리 809번지,37.1927748,127.2329024,2018-12-06,
용인시,김진성,닭,육계,40000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494,127.1194719,2018-12-06,
용인시,꼬꼬농장,닭,육계,50000,17175,경기도 용인시 처인구 원삼면 원양로442번길 203-15,경기도 용인시 처인구 원삼면 가재월리 281번지,37.1794752,127.3223967,2018-12-06,
용인시,낙은농장,닭,산란계,20000,17045,경기도 용인시 처인구 낙은로 94-18,경기도 용인시 처인구 역북동 248번지,37.2443007,127.1948745,2018-12-06,
용인시,남사농장,닭,육계,30000,17118,경기도 용인시 처인구 남사면 봉무로218번길 32,경기도 용인시 처인구 남사면 봉무리 152-1번지,37.1325359,127.1578029,2018-12-06,
용인시,남산농장,닭,육계,100000,17123,경기도 용인시 처인구 이동읍 어진로 892,경기도 용인시 처인구 이동읍 어비리 321-11번지,37.1084557,127.2027101,2018-12-06,
용인시,노동오리농장,오리,육계,3000,17173,,경기도 용인시 처인구 백암면 근곡리 산 36번지 7호,37.1813949,127.3570889,2018-12-06,
용인시,놀부농장,닭,육계,35000,17182,경기도 용인시 처인구 백암면 삼백로 657,경기도 용인시 처인구 백암면 용천리 382-3번지,37.1297304,127.3714775,2018-12-06,
용인시,농업회사법인 주식회사 다원팜,닭,산란계,360000,17183,경기도 용인시 처인구 백암면 옥산로 40-16,경기도 용인시 처인구 백암면 옥산리 476번지 4호 외1필지(476-7),37.1054891,127.4056944,2018-12-06,
용인시,농업회사법인(주) 다원팜(유연지점),닭,산란계,63000,17170,경기도 용인시 처인구 원삼면 백원로 68-33,경기도 용인시 처인구 원삼면 독성리 50-4번지,37.1569554,127.3267599,2018-12-06,
용인시,늘푸른유정란농장,닭,산란계,20000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494,127.1194719,2018-12-06,
용인시,대박농장,닭,육계,50000,17182,경기도 용인시 처인구 백암면 삼백로 446-84,경기도 용인시 처인구 백암면 석천리 54번지,37.1105148,127.3845587,2018-12-06,
용인시,대박농장,닭,육계,35000,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-12,경기도 용인시 처인구 원삼면 가재월리 799-2번지,37.1756449,127.3160073,2018-12-06,
용인시,대부농장,닭,육계,50000,17138,경기도 용인시 처인구 이동읍 묘봉로 171-26,경기도 용인시 처인구 이동읍 묘봉리 326번지,37.1313939,127.2291828,2018-12-06,
용인시,대성농장,닭,육계,68000,17182,경기도 용인시 처인구 백암면 삼백로 485-1,경기도 용인시 처인구 백암면 석천리 376-2번지,37.1147653,127.3739702,2018-12-06,
용인시,대성농장,닭,육계,60000,17037,경기도 용인시 처인구 모현읍 새래로 158-19,경기도 용인시 처인구 모현읍 초부리 688-1번지,37.2995675,127.2538108,2018-12-06,
용인시,도승농장,닭,육계,59500,17179,경기도 용인시 처인구 백암면 박곡로58번길 186,경기도 용인시 처인구 백암면 박곡리 288-1번지,37.1637807,127.3967153,2018-12-06,
용인시,돈희농장,닭,육계,79000,17137,경기도 용인시 처인구 이동읍 경기동로785번길 126-13,경기도 용인시 처인구 이동읍 송전리 1199번지,37.1365861,127.2133520,2018-12-06,
용인시,두레농장,닭,산란계,9590,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-55,경기도 용인시 처인구 원삼면 문촌리 361-4번지,37.1671748,127.2912589,2018-12-06,
용인시,만덕농장,닭,육계,45000,17168,경기도 용인시 처인구 원삼면 문촌로 71,경기도 용인시 처인구 원삼면 독성리 산152-2번지,37.1592814,127.3058078,2018-12-06,
용인시,명바위농산,오리,육계,13000,17169,,경기도 용인시 처인구 원삼면 문촌리 55번지 2호,37.1527547,127.3035079,2018-12-06,
용인시,밀알농장,닭,산란계,140000,17168,경기도 용인시 처인구 원삼면 원양로124번길 32-3,경기도 용인시 처인구 원삼면 고당리 150번지 6호 외 3필지,37.1728906,127.3114470,2018-12-06,
용인시,백암농장,오리,오리,5000,17163,경기도 용인시 처인구 양지면 평창로154번길 30,경기도 용인시 처인구 양지면 평창리 187번지,37.2348556,127.3213682,2018-12-06,
용인시,백암농장,닭,육계,74500,17173,경기도 용인시 처인구 백암면 근곡로 135,경기도 용인시 처인구 백암면 근곡리 542-8번지,37.1802519,127.3566670,2018-12-06,
용인시,보배농장,닭,육계,50000,17116,경기도 용인시 처인구 남사면 화곡로 113,경기도 용인시 처인구 남사면 창리 249번지,37.1519506,127.1851626,2018-12-06,
용인시,뿌리농장,닭,육계,50000,17179,경기도 용인시 처인구 백암면 박곡로208번길 43,경기도 용인시 처인구 백암면 박곡리 175번지,37.1708390,127.3984746,2018-12-06,
용인시,산에들에농장,닭,산란계,600,17142,,경기도 용인시 처인구 해곡동 109번지,37.1861420,127.2797877,2018-12-06,
용인시,삼보축산,닭,육계,30000,17130,경기도 용인시 처인구 이동읍 시미곡로 11,경기도 용인시 처인구 이동읍 덕성리 1046번지,37.1636186,127.2075387,2018-12-06,
용인시,삼원농장,닭,육계,25000,17180,경기도 용인시 처인구 백암면 고안로51번길 64-32,경기도 용인시 처인구 백암면 고안리 531-2번지,37.1351240,127.4084737,2018-12-06,
용인시,상을농장,닭,육계,12000,17166,,경기도 용인시 처인구 원삼면 미평리 279번지,37.1846447,127.3199748,2018-12-06,
용인시,새한농원,닭,육계,50000,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 185-1번지,37.1967789,127.3678835,2018-12-06,
용인시,새한농원,닭,육계,50000,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 185-1번지 홍성산업,37.1967789,127.3678835,2018-12-06,
용인시,샘말농장2,닭,육계,84000,17137,경기도 용인시 처인구 이동읍 경기동로785번길 164,경기도 용인시 처인구 이동읍 송전리 1223번지,37.1370363,127.2185416,2018-12-06,
